booking_uuid,auction_corridor_min_price,auction_corridor_max_price,auction_winning_price
def0a4d8-b0bb-49fc-b35d-a5b48da97df1,160.55,219.77,217.51
e62773ff-ccfb-4949-8eb3-db61c38f03fd,104.28,128.26,84.00
f550eb09-a102-47c4-9a0d-1f893a86e98b,60.61,81.72,81.67
493c7bfc-f8fc-4ae5-a275-fd0c4dcc0c58,95.42,127.22,127.19
5a29b407-f212-43b7-b87d-e28e724de29b,157.50,183.14,185.97
5851dae3-46e0-4240-a61a-6e1a54c88643,50.37,65.16,57.87
7747354e-a34a-4956-8aa5-bdea1be96d5c,60.24,84.49,60.24
78210ec4-2bc4-4f72-9929-cea60c1cebe4,107.59,122.42,107.59
7cc1ccfa-2095-4c1f-a819-2e28f12fcc81,58.90,78.10,68.51
a615cb46-c5c1-4346-884f-a4a966ad08d2,133.39,167.80,141.03
d7f00d03-79b7-4e69-ba97-0dbe650d18a5,136.08,195.13,136.08
53f2142e-16db-4111-bef6-a529c9e37f97,70.20,85.80,85.77
5b179ec9-1316-4a93-8a0f-eebee2f02f61,209.07,287.08,209.07
5c6e991b-5776-4020-9366-9bb7a214d860,77.40,95.04,90.00
7e49d074-3dcf-4ea0-b65b-64353a6b04a7,49.99,62.33,49.99
4ab7b8b8-4e28-4995-8def-a9673f68894d,97.36,128.00,130.63
529b4514-0c3f-41fe-99c2-8a8d680c22d5,109.25,134.52,170.00
62ceb0ba-6f04-4c95-b9c8-50cb819b7b8a,294.70,325.01,294.70
69b2e914-a1b4-4268-b02d-f1160f28c67d,93.87,112.25,95.00
3caee8b9-fd31-4499-b517-def15661806d,63.42,67.90,63.42
42c5e02e-1ecc-4dc3-bdca-16c210d522ed,18.78,27.52,49.50
4fdee92c-24b6-4876-ad22-935463e416d7,79.52,95.58,98.89
554b9416-2dc1-4f07-9084-70c79c72ea01,80.10,86.47,80.10
02e6a085-3d20-4fde-bad5-d487ed03d6ab,80.68,105.55,80.68
0c4ee5f6-7ec8-467a-8c47-6daf7120b6f1,28.28,47.86,47.81
209e6bc6-3b88-4750-82a3-d0c69772bd21,74.83,99.77,99.77
22bac176-72a0-42be-8e79-1450f0ad7d38,62.10,75.90,63.63
75a779ec-07df-4811-a5b1-04caa3039d97,90.72,118.43,90.72
76b21d49-4e29-473b-8dd2-987e44235fa9,142.56,185.29,142.56
9b311ae2-c5b5-4e0f-80fd-1bfdc02d8932,79.44,98.10,79.44
9da0c515-974f-4ac7-a063-d99ca5590dce,18.78,27.52,49.50
b593bcc4-83b4-47df-bccc-d35ce1be0901,82.78,90.86,88.00
993cf10b-1b05-40cd-9035-019e18395f4b,156.83,191.69,191.67
b6daeb61-4b36-4a4f-b14a-1a194f1d52de,94.15,112.67,94.15
94705db5-b639-409f-8892-f31b5ea95be7,64.59,84.60,83.94
a47cdbff-95c5-417b-9f5b-05a3ec6f441d,76.16,98.41,76.16
08ca921d-8c63-49eb-81b8-d014bb130854,94.15,109.49,139.96
6e39a7f8-708d-491f-a0f4-8dd7f10fc9f7,73.40,88.57,100.00
6f4bbb98-90f4-4398-94b8-fd581de3358e,50.55,100.20,78.10
722831df-0e78-44d7-8e77-3d1268708dc5,57.83,76.48,67.15
748c4abf-4d49-45ad-8361-93141de952dc,94.31,133.05,180.00
79d737b0-20ba-470b-89e2-157f79eaf67a,35.43,42.51,35.43
800b560b-c6f8-40c3-abcf-f50341c69cdf,87.54,99.05,87.54
bc644c88-3f46-4379-bda8-2b718b78ae69,55.52,68.70,94.44
7a6cff29-1e3b-4649-9094-322d6616c93b,49.88,64.42,49.88
7c564288-49a7-4497-a39c-7c110c304d09,55.60,63.04,60.52
8b251bf5-0b76-4f63-b5bb-ddea00165551,77.41,95.06,95.00
99f67e05-6901-4268-b413-df75319e41dc,91.40,110.10,91.40
9e76b5e4-723d-49d5-bcd3-e681230b2f6c,54.20,75.14,75.08
0ec2a0c0-9250-4505-9656-5976e26a2686,53.71,70.23,61.81
0ecf8dcb-56cf-48e0-8a35-ab950c057a16,64.11,94.03,94.03
15d0b647-52ad-47d8-9ba2-aff0ef9fa5d8,63.79,78.98,63.79
38358cbb-8666-44eb-adbc-32e511b34d7e,76.41,101.04,76.41
46f973b2-8aec-4f52-9941-eedbe9359a10,63.86,85.15,77.16
4ac2f508-3517-44f3-89f5-64a6868b70be,65.00,76.00,75.98
37f6ec11-1627-4e43-a74d-170aad094cfc,105.59,137.33,143.00
4146699e-da62-48e2-924f-732932ed7323,150.00,170.00,169.98
466d4563-8c48-491b-97a5-6b5c50ae9b8b,63.82,78.00,63.82
4ccfe5f8-aeea-4ecf-8e7f-eeb8a49b6b21,103.38,134.01,131.00
5415ebed-2300-46ab-8c83-3ff459e85c9e,93.99,112.42,93.99
56cbf05f-6393-451f-8c51-99ad2cf6b5ef,151.17,195.99,151.17
5ebea020-dc32-4fe5-bdf9-08d3c0bdb4b2,104.23,141.25,104.23
b5cdaf59-0525-4989-82a4-5c4ff07e82a3,191.15,254.87,254.87
bc7fb9b6-0fed-4e6b-b61b-e48a8ccc1d48,126.68,168.97,139.31
bfba318d-9b82-4f2b-b7fb-cb0b3c3ad633,87.61,110.36,101.00
da898ee7-9775-4541-968a-47a95f2a95b2,82.25,98.96,112.22
e19d26bf-75f8-47a9-b5ed-b4404f87c2df,118.88,146.39,118.88
ecac76f3-eda0-40d1-85b8-8f6c30f6d1c0,214.71,249.02,214.71
f20a94b9-9903-46b0-88c5-494d9d5fc1c8,99.99,115.23,99.99
210d7c7f-734c-44ec-96c9-988cfdd7ddc0,52.34,68.89,64.80
6c0587e3-6a26-4341-a1d1-eb79dacbedc4,53.93,73.69,73.64
81f56913-6bfd-4d0e-9f01-4ef4df896509,77.25,102.38,81.99
45742d07-744f-4fb1-93ae-7db29e048947,88.70,104.50,105.00
486c6844-4701-4ecd-ae27-492cfb5d2728,48.54,64.66,48.54
32a0798d-b1ce-4700-9f49-26eb7e1621b7,104.51,135.71,143.00
12544cfc-7747-461f-9e24-92de796fbd59,88.41,111.63,90.17
1360e6e3-5bb3-4a7c-ab0d-dc5cde79b76f,67.62,77.35,67.62
27d9a07c-9de5-4dce-b47a-4ad442ea1f6f,57.29,74.41,57.29
27deb7d6-3b25-4389-a78f-3403260b3738,109.75,126.70,124.00
2b1036d7-2655-4cac-82af-de20291367a5,84.50,112.67,112.67
31ba7b76-640c-4c58-b9da-bdbd59da1460,96.71,116.52,96.71
33fa5709-7d1d-4b30-9a00-d866a762e2ae,177.26,228.57,209.09
351c69e8-79f7-484c-9aa6-7d9a9a5cb277,123.95,151.49,136.19
19b32ba9-3aec-47dc-b702-bb051f0d8a46,307.99,376.43,243.91
26a517d8-5728-4c63-aeda-e307838b2a67,77.06,90.80,82.00
4964aa56-806d-4ab0-83b6-bc159811678d,33.08,42.90,45.00
04b753ed-ed1a-439e-90cc-ef5f4d62f52d,96.18,109.40,96.18
1443dfc4-d514-4bf3-b970-e130559cc69e,208.78,297.78,305.28
2d144537-495c-477f-9361-651b94fc14c0,81.18,108.24,115.05
474125d6-085d-473a-9d41-7278c26ba97e,51.09,63.96,74.81
60cf6be3-8cc9-47f1-b108-7e8b72468cc6,118.07,149.22,143.23
0db6e684-acc1-4339-a612-aea06e22176f,63.95,80.19,75.86
2dde1b81-50ad-44a3-91cb-4bdac2ad6ca7,124.62,168.65,142.00
64381837-1d76-4aec-b5e2-c01084581839,53.93,73.69,71.45
6bfa0a52-a12a-4337-88fa-5c3a1763d39f,115.94,157.78,115.94
6c35e536-d18f-4fc9-b2ce-c6129fa94d78,67.60,72.53,84.22
6ccc2353-9893-41fd-bb82-18c6b07bf23a,95.71,115.00,95.00
7a413c43-0e1b-42d4-a127-9d933b9e505f,74.56,89.61,74.56
7e446b33-e3c7-4a9d-a1ea-6e451c2277b9,63.40,76.63,63.40
7f35d9bd-8da4-4238-8b23-c67f1b17016b,54.72,72.69,65.00
8162676a-ffcb-445d-8e56-bbed18fbc544,58.05,70.36,59.41
84642579-ad1c-4b2c-bfd0-00f8ebf0ca2c,63.55,74.72,70.00
8e1b6356-3175-4170-adc9-f4d51495477d,74.80,91.42,113.41
500bd057-2a3e-4d6a-9994-d2d6bfc93681,78.35,96.47,78.35
a27e8427-890f-4382-8762-617979e08f08,67.12,90.56,87.44
a93af03d-c2e7-4197-ab97-daad33b3de6a,87.73,101.13,92.58
aa4e2793-7fca-4c57-b5e3-ee46010bdffc,28.23,41.80,40.00
db84dc5d-af7d-4302-8677-f5571fdb4c96,50.94,60.46,60.00
e519d4f6-47ad-4b8d-8530-b40f10413967,63.66,79.74,75.51
2c2d3928-028e-4f66-8320-d2285916443d,83.19,96.23,98.00
2e131324-dbee-4b40-b4bd-c2fdedcd8771,36.87,52.00,51.99
3ea16087-b7b7-44c2-a0e3-c5faeccdedb3,67.52,109.71,67.52
4246fa0b-4e88-4d48-bc5b-c4ce84520c46,64.76,77.21,84.55
7fbccdc5-041b-4cca-b610-9e81a5751620,48.23,68.60,68.57
9bc8557d-41de-402b-8649-3fbdf46504f4,52.75,68.77,60.54
31b24829-4005-4b14-bb17-1035af103362,95.70,95.70,107.56
3b08ce99-1c57-42ee-a8ae-150138897f2d,57.19,66.54,107.22
b3c64a1f-e1b9-4e18-9646-b25f50926c88,78.42,149.00,85.00
17142a3b-a826-4fc4-9da2-5556ef76c4a2,51.60,71.57,69.28
20bc70fc-fb63-4e21-b70c-1881c23c6775,31.33,39.82,33.30
293f1945-d54c-4591-9ff5-a7fc8d7f52d1,75.06,91.53,90.00
2d433683-601f-46c5-988e-8bdfc665837d,56.08,67.45,70.74
3d463602-79d0-436b-9f6e-b0184dc51393,54.06,67.14,92.38
977fadf1-e958-4453-97a9-a6aaf17c1636,77.65,83.84,88.00
c749c645-5ef8-44ba-be5c-954159baad8b,58.09,70.96,81.58
e1a8c19f-19e0-4133-bbf9-3317805e075e,196.43,273.59,291.13
7727b540-3d4e-4ba3-9533-0ec14068a2a0,43.87,68.94,49.43
c2abedf4-daad-453d-a6fe-13800329c1ab,92.87,107.64,125.00
d2737a24-8def-4086-8c37-e1b44e554a46,85.39,148.02,147.94
e95f5860-47dd-40b2-ae9f-fb20f397a00d,182.93,275.83,182.93
f5e62a47-17fc-4594-8322-28fe688783af,55.63,68.87,89.08
fedd4518-39e7-44d9-be24-956bdc10146b,67.41,72.23,83.98
4e64ab76-34bd-445d-9c33-3a15f5fb9b9c,70.32,99.17,70.32
53546359-ba8c-4c81-b5ec-83d05c940280,93.41,111.56,93.41
656afbe3-4543-4b06-bbd3-9a3e849241d0,63.24,72.91,63.24
6bb97422-7fac-444e-b302-d735df8fdcf0,45.86,57.90,55.17
7f8218eb-6810-4732-93e5-ab1fbb60483d,93.97,113.27,114.00
8c3cdaa6-f9f6-4df7-910d-e3c053603c87,46.03,57.54,49.50
91229a7a-bae8-40b7-9ef6-555600b92bce,84.48,103.03,103.03
7dc30172-34b5-49c9-883b-be28e286bb6d,699.05,873.81,830.12
8ed8ab15-2441-42e5-88ce-9d5e7ef3086d,241.44,278.45,333.96
8f987e64-458e-410f-9ab7-8947358eb456,85.77,102.41,85.77
b71b4deb-8adf-4122-995e-e8413714fb25,51.09,63.96,85.92
924bbbb5-9fe0-45db-83df-a38e5cc682a7,63.04,77.20,100.79
96270efe-7b59-40e0-a8c4-f26d3377161b,36.13,45.79,43.00
ab50311c-94f1-4478-8c06-af8565758bfa,60.27,92.31,92.31
c40c1af5-a18e-4b2c-bf46-1a4258bf00ff,63.73,84.01,52.67
0ecadb5c-c6bb-41ae-af1b-c10b14d7b959,70.79,85.98,96.78
5a66d4aa-9bda-4db3-81d2-e7b5769a73e9,89.68,104.72,133.37
713b19cd-6ce1-4f05-a48c-c464dffc6130,112.81,126.57,112.81
746bce7f-4cf0-489a-b756-66fe1bdc7c55,148.26,171.84,185.23
76b3e20b-15dc-40be-809c-7675ecbc9a67,83.12,104.37,83.12
62a1610e-5785-4294-86a4-dec2cad47c8d,80.30,85.06,83.84
6ca86ae2-cb5e-443c-bfd1-250dd7a88378,27.14,35.63,27.14
71c40814-e5e7-42e0-9cdb-5910f5164f92,82.80,107.08,92.00
837112d4-6280-4be2-a6e9-e283dea9b068,223.06,271.12,437.36
8e5d7ea8-0098-4608-87fe-00bd667c1174,133.72,147.48,133.72
9fe2bb60-5298-44be-9d2d-9e2b90191393,37.50,44.77,45.00
ad1c1028-1673-44ed-83b4-cb059b36a6ed,76.51,93.71,90.00
87109971-62b9-4e81-b5c7-962d9673ab97,68.84,81.12,80.00
abcdfe9f-88a6-4e31-afa3-9f7efc6552d2,58.52,73.44,75.11
c3720be3-5ea4-4ee2-b577-6791a9082f38,76.51,90.37,125.00
d1371a6c-2790-4555-80f3-c42d4943759c,102.61,138.80,102.61
ec84ceb8-f7a1-422e-9c65-14074a708c52,161.07,203.78,228.00
edcf5ea2-8bf9-422f-b5cc-e87f10270b6d,80.74,85.73,80.74
06c25a4b-b4e5-4526-b773-aa1c623b730b,46.92,50.16,45.00
11885504-222f-4b29-9341-e7f7abb09ae5,77.71,95.51,77.71
320ac3db-fd64-485d-8583-ae0f24bbe299,69.23,115.38,93.70
3a8e7fa0-cfe8-4b13-af79-1f113fecb859,167.37,223.16,167.37
3dc810a5-c0bc-47cd-b50e-b2bef973301e,84.70,93.49,84.70
585ede5a-e33e-42ae-8c78-ca52a8f63bed,32.70,38.37,51.00
5e67b604-9712-4d16-973f-56e76bb60014,65.27,82.19,77.46
6352f4d8-bfd7-45bf-a6dc-a9513c98ae49,78.76,100.06,99.28
6bfb810c-05e6-4516-b87f-b83cf7e4f23d,83.43,90.64,88.00
8431b5b5-3423-4907-8ec9-f9135f80fe08,119.57,138.88,154.00
8510950b-3d6d-40c4-be17-3246f52d24bc,60.55,70.97,70.00
8a9b12ca-f155-46b8-ad97-161ae7c729c8,187.53,250.04,283.24
028261b7-64bf-46d9-9287-7a8216b45698,77.87,108.15,87.00
092400aa-e34c-4859-af3b-5357b10076d8,78.35,100.61,78.35
47411738-023b-4898-b669-9f840757fc10,86.27,100.85,86.27
5042f6e8-3802-4f7e-9b00-2fdba47fc9a3,67.62,67.62,72.00
6734a6ac-4636-416a-936b-cece31afebb5,67.59,72.51,71.37
76805f51-b4cd-4e4e-880f-7b1cc13842ec,180.34,250.31,270.55
8c1bd704-686f-4c76-8b60-4c336b133cd1,77.60,80.93,72.98
952464a1-cea9-4036-a509-35c624118925,34.53,40.10,45.00
db0481bd-84d6-4491-8bae-c9d7c914e4bd,74.40,89.00,82.00
b290118e-426a-4b64-bb32-6e39d25affaf,264.65,336.45,358.77
bbf701a4-3ecb-4d9a-89b9-99a95d24dcaa,240.25,279.55,361.68
bc70e75f-82a9-44e3-8b7f-c702e6220c9a,99.84,118.97,173.08
c0af3df5-ba4e-41d4-8761-75cb50a3d71e,67.93,82.01,98.00
d8647015-b2b6-480a-80ef-e07984e233ba,82.27,87.22,86.67
01dc6868-744b-4f72-ac8e-26be602e7141,55.63,73.44,113.23
039445f9-6ac4-4dc9-a208-d1a65c9111d9,107.19,127.78,107.19
056ff573-5562-41ad-b039-7c98adee3018,90.83,108.12,113.16
06abb23f-182f-46e4-b5b8-c95abcb22eb7,98.95,124.80,98.95
07c63feb-e816-4e10-ac13-92d5836cfb7c,75.29,97.37,87.92
082038aa-0567-4b28-8ce8-462a146a8e3b,53.59,67.15,79.70
1518ea3d-7669-4085-931d-65d47d887dd3,160.14,181.56,160.14
157415bc-f785-4d73-be75-df310bbf9b5c,53.68,70.90,80.00
1e715ebb-fa72-4b1a-906c-7f9b4b516cf7,92.57,108.90,92.57
2a429455-3db1-47a5-b8f4-d8c9317a4580,85.39,104.01,95.00
894985f3-1849-4e76-ad88-0553bb660944,73.49,92.59,73.49
95bbf6ed-595a-4ecc-b1ac-46bee0e72f08,82.80,107.08,92.00
a55724fe-b576-4d39-8f2f-7c4f840bed34,38.03,65.92,62.75
be31c71b-8ae0-4e21-8a71-48567b8b416e,96.46,116.14,96.46
dbf20194-4eee-49d1-9301-425baf670b08,58.09,70.96,87.70
dde4070b-58d6-40a6-abf1-d307673d190c,77.28,93.19,95.00
7cedbbd6-1763-4b45-b743-66e747d2dcfa,136.93,156.32,145.00
87158112-e6fd-4951-8904-523df101df97,46.62,58.75,46.62
888c2659-ff4e-47ff-8a20-ea64473e36a7,57.22,76.30,72.06
b798f1c1-56ef-4fec-877b-c97d53a699b3,72.73,86.13,72.73
0132b755-b866-41da-95a8-b6d87a543e37,80.96,86.07,80.96
160321e9-0830-45b2-a9aa-341c238322f3,117.91,142.29,117.91
40a190fc-f3a7-4bfe-9bd7-8e0219b7feea,117.35,143.42,150.26
4373b5da-735d-4a4b-8125-901157bca614,49.77,64.66,102.02
11c99282-9d58-44b9-85a2-3f0c639e93e5,74.68,96.63,74.68
2402aeaf-193c-4af5-9e08-caccb63282a4,91.81,159.14,159.13
d0e91b01-1c2a-4ba9-874f-e30c1d6d8d24,30.59,36.71,40.00
d19ba6a4-cb81-4c8b-b163-1432dca8bca7,72.45,85.66,80.00
db900443-46f6-4235-9805-a579ea1473a6,58.09,70.96,81.68
dc7a0e51-a1fc-4cfb-bfa6-90bf41a50cca,164.34,191.06,164.34
ec2abf46-5cca-4cfa-b16e-afaa24b3f5dd,143.36,193.98,182.24
eef19fe2-8f5a-4e52-8992-e6b3e50cb288,49.76,62.21,49.76
1c85ee9b-e50a-496b-8f5d-b9392e7215b6,150.14,190.18,190.10
44e66b17-55d7-4f05-b562-1a38b0e39c92,175.37,242.01,247.93
571455da-c498-4d88-b3b8-351df19fb0d8,103.06,127.22,103.06
0ea7d4fa-36eb-49a2-990e-a2f317c9301d,82.32,90.23,88.00
1b579619-c605-4c16-85a3-b9440e3c7a08,45.28,57.25,45.28
2b891fe9-b7ea-4849-b9d5-37ac21db6cd9,44.66,53.95,60.00
1b5fe8cd-4e15-4de3-92e8-d22527903fb7,118.58,129.86,121.69
1ec70eec-24c1-418e-9b82-71b746f2df54,96.59,114.35,110.00
3a45bd58-058b-493c-9ca3-c377839745b6,117.85,152.52,138.00
4bf65d1f-2177-42a6-a174-20d5fd082e8c,99.65,125.38,99.65
cadc0946-ef57-4c55-9e0d-f82d419499e2,31.58,50.68,81.04
d49ec0d2-3d64-4c04-874f-dcb18f0a0dea,58.77,72.17,58.77
decd5ae2-a113-4d95-86b0-78e7fd1090cd,63.79,78.98,63.79
df030cfc-07da-4a79-94a1-1e2bd17ad096,39.19,45.70,62.00
f81c46fd-18d5-4e25-9e94-7634ba66eddf,80.53,103.78,80.53
fbf50bce-84cf-483e-ac17-3ecbe40a5223,88.92,106.82,88.92
3b500677-bf12-41fe-be5b-caf177022f5e,78.38,100.66,92.00
f7cc954f-a997-4aa6-8594-a2d63c98e225,142.08,184.66,135.00
ff3f12ed-1a7b-450f-b534-b783766e34ad,138.67,183.57,138.67
928a494d-02b2-4dbb-bbab-6b7123ebb32a,63.58,74.86,76.54
f7878239-7161-485a-b342-8ca906be6ced,208.56,297.46,297.39
6f17d4ac-700e-43e7-a4c3-653d88d3ecf1,54.16,69.48,75.00
79bef78b-ad7c-4092-a73a-75c4d469b756,142.97,152.66,145.00
8431ae3f-9050-466f-9e24-bf37998e8112,81.74,133.23,81.74
92d19689-d740-44f9-980e-1c27d1b5723a,33.80,40.04,51.00
c2de2da4-d88d-41a0-8f18-17ba2b6dc473,252.92,397.25,434.36
cdcb0617-76da-4f3b-b22a-6d95cca25028,136.29,177.77,177.14
cfc1d86e-aa95-4544-8487-5e4a7924cd40,203.22,273.40,203.22
d7e70e02-d253-40e3-b248-616c3c0acd42,64.13,75.02,64.13
dd47f4ea-22cd-4d36-a52a-ac5b19b9855d,43.22,58.88,58.88
e34f38df-4863-413b-8d31-bb776cce2931,55.00,65.00,157.00
f0eba7a1-8623-4006-b4f0-b86c82dab053,64.58,75.82,74.50
f26c8884-0cc2-4f31-8c35-d702a6980ab0,94.61,113.36,100.00
70e6d450-74d8-4428-b860-294b2357932a,132.48,153.53,185.00
7266f1ac-a513-4360-ac47-2a5abd89fa6d,75.62,89.70,112.87
c0f20409-66a7-4309-adbd-ff5fc984a5c6,60.80,74.32,74.32
c7c3d412-2909-444d-9a80-47de841943b9,66.62,78.23,80.00
66945744-196c-4258-9ae4-1ff87db065c6,92.37,101.48,92.37
85116328-472f-46ae-9ead-827da05ca8b7,71.56,84.54,80.00
9161e2f8-56a3-488c-b9ab-d08ee42e0c46,65.10,78.46,98.06
9197af33-b0a6-44bf-892f-1034d50688b4,48.96,59.84,72.44
9ac4f555-b552-4982-8a13-a11c07afdf2f,75.61,88.93,75.61
a9664ed5-8bac-456a-913b-045ddda06025,141.04,170.30,141.04
1378348c-cb1b-4901-b126-67813a276c59,171.48,212.38,241.20
25335d08-0d5f-47fa-b894-3805cd22ece2,63.70,76.95,96.09
2d564c05-2d74-48c0-8a62-90cb8e54871f,74.15,90.63,88.79
f962c2b1-4e2e-4ae5-a883-b2bc8f7c8940,96.23,123.29,96.23
fb40dae4-3d2d-4996-b0b3-83472d5cc3e1,39.61,55.17,57.00
2d6e6dd9-3c04-4b64-8c19-c73b9704911f,66.38,71.79,87.40
5d477a12-0cce-425f-b468-510bc8246690,79.91,124.13,120.00
bacee2d1-7738-452b-80af-6067e81761d4,80.59,92.33,80.59
d188d621-dc5e-40d9-9c2a-5701df08a028,116.20,167.48,161.72
d6f4f459-f757-47ae-a755-47ede89527d3,105.00,130.00,86.93
da5084b3-5dea-4c32-988c-f1ac6eaca8ac,88.77,102.96,112.00
e12d097b-f145-4af9-b022-ba19f5a15e67,88.30,102.42,110.00
238a6a5f-bc64-4c5c-919c-4961b632d7cf,85.91,95.16,93.00
2aa2d081-8d1c-43e1-b056-b3b4237d9ef9,85.91,119.19,85.91
595e1b7f-5c74-4a2d-80bb-febabd33d45f,63.22,79.07,74.97
707a8a26-7e9f-4d28-ac9a-36a5de75e685,118.87,182.77,173.80
f05592cf-309b-46af-ad07-c2b5813d0dd3,73.36,89.66,73.36
fa4f47c5-6650-44d7-a7ee-9841eab46fac,82.09,96.61,122.16
be67b1a9-b4b2-478f-ac43-e91f8b328be5,97.07,110.16,111.20
c8b8df6c-de92-43d2-9d27-5ad0f573024e,64.93,84.40,53.00
ac4c1340-5739-4407-a89e-4476c0a8b770,65.66,87.89,90.94
b37bef25-323b-4b74-84ce-adf002c44131,44.94,56.54,55.18
c8f20144-794d-4798-9b13-493ca81e1ddf,69.94,83.85,69.94
c9807afc-4f9a-47be-842b-95e73ef5e0bc,66.12,85.50,70.42
d6e94272-875a-43ee-9604-f8e9014e6e01,98.25,115.69,98.25
e5e748c6-bf71-4dd9-861c-5313c1007b12,62.14,72.97,62.14
eaabe32e-39be-4191-bc87-7c0668a5dda3,"1,354.67","1,651.32","1,492.52"
fbc4b1ee-a7b3-4cdc-980f-d31bf54be752,131.33,160.16,145.00
fafd69ff-4f24-4a66-8cde-68162c5d55f4,75.22,97.41,75.22
0874a3d0-9249-4bb4-b9dc-86beb6de5c92,82.35,89.17,88.00
3b3cfc07-f0c9-4208-9856-15d4bba808ec,98.37,114.48,101.95
5aa5b40c-7878-427e-9424-88d7a63d0a15,27.14,35.63,27.14
88dcbdf8-d3fa-40a5-9b15-510e5416de04,113.51,155.32,113.51
a5f025e4-9156-46de-bb85-568812476f82,71.42,87.29,71.42
a6fa13bd-249b-4758-bd9a-2589aedbfc8f,128.74,179.47,128.74
7399e8e2-b096-49c6-a076-94b3ace21bf2,108.66,116.66,103.55
786fcc03-3947-4d5a-8937-7a962ec98379,60.91,79.89,68.90
b1eea3ad-2675-4652-8f76-b005d45073eb,107.79,133.13,107.79
043c4302-750b-4b4a-9bd3-f69d0353f40c,91.94,147.62,91.94
064c1d63-e344-4747-8e98-5bb8974a33b8,89.03,118.21,89.03
853a25f7-791e-4fd2-b412-0f5608bb510d,90.43,116.80,110.48
89bfedda-9aa0-4f45-a4b4-95487681827d,72.66,89.80,120.52
9c81b851-9583-425e-be3f-36b80f0e352e,105.34,125.05,105.34
efd8c13e-4389-4e3e-a5b1-49dffcd370bb,61.30,74.92,74.92
ff8a0501-f424-4c75-864e-f17dd4e574ef,63.24,72.91,73.00
72478de3-dc91-4e91-8817-0fc999c09c53,94.55,113.26,94.55
6f378678-62ea-4d5f-a3ce-b8e50e3a2cf8,126.47,162.73,126.47
7c56d4c5-2b91-49a2-aacf-f1dc6444e524,86.59,97.94,86.59
81c59455-8050-407f-992a-ec89da1ffc63,92.52,111.58,92.52
89a0e3dd-baff-4074-9edd-de7ce96336fe,109.29,142.88,147.00
c1ca7b26-de48-48e9-a3a8-2c4084167ce4,170.75,214.28,199.73
89328034-993d-43e0-b509-a2fc425f0d8d,42.74,55.87,55.79
8cb1360b-cf6f-4156-a7fc-729418febc25,64.77,87.00,82.06
8cd410f8-0324-4af0-a915-590d644e3d6e,73.93,87.89,73.93
b54b0da1-ad80-4073-9e30-38dfaa913eab,106.65,121.32,111.00
c4212e72-d324-4651-88ab-c9387a71a470,156.19,219.39,156.19
c4fe6a8f-0f74-4759-87f9-ca0e83466581,62.52,70.12,83.80
cf3680c4-bde6-46b2-bce6-74da5f122f0a,156.96,211.78,156.96
d1c7b2bd-b898-457b-974e-2c448dc472eb,135.80,156.13,135.80
7515609f-385e-4e1d-932a-1183653df78f,69.16,93.51,100.82
a7b00310-2383-4458-9506-1dbb8d8c4349,93.03,106.56,93.03
fb5bdf12-ada0-4c51-9e4e-9da7ef36bf81,53.22,69.49,61.17
cf8d8b9a-85d7-43a4-b8d2-66e2623e20a7,58.05,66.73,68.00
ddd2d431-cd74-4001-bcfd-932950abecd3,120.84,166.25,173.70
f444c919-0cd3-4f54-a6ae-3a89eeb9d22c,76.82,91.66,76.82
b0d31700-37f6-4616-be3f-725a3f204dad,116.17,153.21,149.05
d323b535-989e-477b-80c5-1fcdcd5c65dc,56.89,68.88,60.88
d376cac0-45b5-4d52-b9bb-a010bcaad283,76.63,93.89,90.00
d4a7dc8f-ce7d-4f8e-80ea-0a207cad61da,145.38,184.00,145.38
e550ebce-2046-4954-868d-3a5bddbfbf11,86.56,108.79,97.00
fb487825-b518-4c3d-80e9-695b1bff2839,63.83,78.01,77.00
f508227d-a414-4d51-9005-4cba4b401071,67.82,85.45,67.82
f8abd1a3-746a-4020-8a70-fe2b0f7b6cf8,120.02,135.08,120.02
e6308a9c-ab7b-4c01-8df4-ae549be08bfe,92.28,109.86,92.28
fdf809a4-d428-404b-aeb8-2806c055bcfc,59.93,74.08,70.56
e79ac0a0-12af-4c66-8140-d21ef1e4b3f5,64.00,100.91,93.50
f0d34896-7ce2-46d7-bbcf-f60d7389a772,59.66,79.25,69.49
00bdf5cc-ef85-4822-adaa-bc513f8cfe59,165.89,182.28,165.89
25baa999-0b46-478c-9d94-e16871a4a0e3,58.80,72.38,68.95
c1a05ab4-806f-4591-b463-d01187b7c807,75.60,92.40,70.00
dc7c0188-30eb-46ff-8835-e9a04f59c359,66.38,89.57,133.84
e108766a-64be-4b37-801a-4d70ead1ea57,63.59,76.84,95.94
f786e3ea-a670-4209-93ee-5df6e51ade03,85.99,130.70,97.16
bd30e93a-eded-486a-81ca-26a2dae2d0ba,109.49,123.25,109.49
c5b82d98-76c4-421d-8d5f-c6c8d98bd18b,86.39,108.53,97.00
d5033180-7d82-438f-89c2-15474e6f5d5e,76.55,94.56,76.55
f45950bc-b13c-4bdd-b1a2-d4c7ad1bbf84,115.63,139.20,115.63
f7a83638-de34-4347-9fc9-937a453c7671,124.01,153.18,131.30
fa24fd8c-35bc-4394-9273-f99cfa5c3273,65.42,83.14,81.72
fb9ec016-81d1-443b-9a93-d77f4ba1058a,52.04,64.70,77.00
cd8ac757-464c-4203-ad29-c5de2f440f00,188.04,261.01,257.80
